"","Position","year","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","artist_name","track_name"
"2857",90,"1988",FALSE,0.588,0.381,2,-11.976,1,0.0403,0.547,9.51e-05,0.0516,0.599,155.706,236760,4,"Gloria Estefan","Can't Stay Away from You"
"2858",91,"1988",FALSE,0.394,0.274,5,-14.314,1,0.031,0.168,8.55e-06,0.105,0.162,116.801,275333,3,"George Michael","Kissing a Fool"
"2859",92,"1988",FALSE,0.753,0.938,7,-3.267,1,0.0289,0.0433,1.12e-06,0.0635,0.957,113.837,287067,4,"John Mellencamp","Cherry Bomb"
"2860",93,"1988",FALSE,0.546,0.563,7,-8.778,1,0.0283,0.279,0,0.102,0.368,58.996,229240,4,"Brenda K. Starr","I Still Believe - English Version"
"2861",94,"1988",FALSE,0.54,0.568,2,-10.804,0,0.0269,0.59,0,0.152,0.446,102.904,224360,4,"Cher","I Found Someone"
"2862",95,"1988",FALSE,0.665,0.686,0,-5.849,1,0.0268,0.0518,0.000176,0.174,0.269,96.848,185694,3,"INXS","Never Tear Us Apart"
"2863",96,"1988",FALSE,0.725,0.517,9,-11.6,1,0.0283,0.391,0.0214,0.0744,0.78,116.275,249160,4,"Steve Winwood","Valerie"
"2864",97,"1988",FALSE,0.611,0.853,2,-4.983,1,0.034,0.0219,0,0.671,0.384,135.558,243280,4,"David Lee Roth","Just Like Paradise"
"2865",98,"1988",FALSE,0.575,0.971,1,-2.768,1,0.071,0.0134,0,0.323,0.552,129.055,226160,4,"Poison","Nothin’ But A Good Time"
"2866",99,"1988",FALSE,0.201,0.786,2,-7.601,1,0.0606,0.00142,0,0.148,0.25,149.413,297933,4,"White Lion","Wait"
"2867",100,"1988",FALSE,0.595,0.973,2,-4.424,1,0.0397,0.24,1.62e-05,0.389,0.84,118.946,207907,4,"Taylor Dayne","Prove Your Love"
"2868",1,"1989",FALSE,0.553,0.545,9,-7.278,1,0.0261,0.385,5.36e-06,0.105,0.19,85.959,242960,4,"Chicago","Look Away - Remastered"
"2869",2,"1989",FALSE,0.762,0.625,9,-10.481,1,0.0562,0.0655,0,0.252,0.694,110.163,291560,4,"Bobby Brown","My Prerogative"
"2870",3,"1989",FALSE,0.533,0.637,6,-5.571,1,0.0323,0.16,1.12e-05,0.369,0.289,140.167,260173,4,"Poison","Every Rose Has Its Thorn - 2003 - Remaster"
"2871",4,"1989",FALSE,0.769,0.826,7,-8.252,1,0.0624,0.267,0.0177,0.0638,0.752,95.862,250032,4,"Paula Abdul","Straight Up"
"2872",5,"1989",FALSE,0.711,0.975,6,-7.903,0,0.0394,0.0309,0.000132,0.181,0.64,115.19,252333,4,"Janet Jackson","Miss You Much"
"2873",6,"1989",FALSE,0.879,0.679,7,-8.59,0,0.0421,0.149,0.00871,0.0787,0.72,122.38,230853,4,"Paula Abdul","Cold Hearted"
"2874",7,"1989",FALSE,0.51,0.458,10,-7.566,1,0.0289,0.551,0,0.0853,0.173,123.694,293853,4,"Bette Midler","Wind Beneath My Wings"
"2875",8,"1989",FALSE,0.772,0.822,10,-5.649,0,0.123,0.00797,0.00148,0.457,0.529,97.718,198573,4,"Milli Vanilli","Girl You Know It's True"
"2876",9,"1989",FALSE,0.614,0.543,7,-8.51,1,0.0266,0.0106,0.00111,0.118,0.562,150.812,246707,4,"Will To Power","Baby, I Love Your Way / Freebird"
"2877",10,"1989",FALSE,0.644,0.447,2,-11.071,1,0.0367,0.819,6.84e-05,0.184,0.355,105.699,260507,4,"Anita Baker","Giving You The Best That I Got"
"2878",11,"1989",FALSE,0.395,0.252,0,-13.589,1,0.0301,0.8,0,0.101,0.125,177.679,264333,4,"Richard Marx","Right Here Waiting"
"2879",12,"1989",FALSE,0.663,0.851,3,-6.231,1,0.0278,0.0947,6.88e-05,0.199,0.564,116.26,272840,4,"Boy Meets Girl","Waiting for a Star to Fall"
"2880",13,"1989",FALSE,0.482,0.613,7,-7.462,1,0.0295,0.46,0.000856,0.129,0.228,144.46,213000,4,"Debbie Gibson","Lost In Your Eyes"
"2881",14,"1989",FALSE,0.463,0.469,5,-9.651,1,0.0274,0.498,1.89e-06,0.149,0.439,164.391,249133,4,"Gloria Estefan","Don't Wanna Lose You"
"2882",15,"1989",FALSE,0.459,0.621,6,-6.522,1,0.0271,0.0824,0,0.134,0.306,145.597,237307,4,"Warrant","Heaven"
"2883",16,"1989",FALSE,0.754,0.453,9,-9.862,1,0.0443,0.0998,0.00487,0.108,0.767,151.239,238840,4,"Milli Vanilli","I'm Gonna Miss You"
"2884",17,"1989",FALSE,0.634,0.838,2,-5.363,1,0.0413,0.0531,8.34e-06,0.0522,0.535,95.011,237320,4,"Roxette","The Look"
"2885",18,"1989",FALSE,0.791,0.694,2,-6.02,1,0.0413,0.195,1.4e-05,0.031,0.962,108.799,215347,4,"Fine Young Cannibals","She Drives Me Crazy"
"2886",19,"1989",FALSE,0.688,0.799,11,-7.434,0,0.0381,0.00784,0,0.0647,0.587,101.904,270333,4,"Bobby Brown","On Our Own - Remix / From ""Ghostbusters II"" Soundtrack"
"2887",20,"1989",FALSE,0.589,0.808,7,-6.578,1,0.0354,0.334,0.0512,0.0514,0.727,155.599,204093,4,"Phil Collins","Two Hearts"
"2888",21,"1989",FALSE,0.763,0.822,7,-6.074,1,0.076,0.00313,0.000145,0.0842,0.525,97.515,248520,4,"Milli Vanilli","Blame It on the Rain"
"2889",22,"1989",FALSE,0.539,0.583,1,-4.935,0,0.0275,0.108,0,0.111,0.331,86.063,328093,4,"Roxette","Listen To Your Heart"
"2890",23,"1989",FALSE,0.35,0.803,2,-3.921,1,0.0409,0.0772,0,0.0964,0.282,145.932,346387,4,"Bon Jovi","I'll Be There For You"
"2891",24,"1989",FALSE,0.638,0.352,10,-9.266,1,0.0268,0.492,0,0.105,0.199,94.173,204000,3,"Simply Red","If You Don't Know Me By Now - 2008 Remastered Version"
"2892",25,"1989",FALSE,0.66,0.629,5,-12.359,1,0.0387,0.432,7.3e-05,0.172,0.337,111.926,340867,4,"Madonna","Like A Prayer"
"2893",26,"1989",FALSE,0.598,0.282,11,-17.227,1,0.0256,0.282,0,0.105,0.315,134.706,263933,4,"New Kids On The Block","I'll Be Loving You (Forever)"
"2894",27,"1989",FALSE,0.499,0.417,9,-13.982,1,0.0286,0.397,0,0.0622,0.506,132.195,284360,4,"Breathe","How Can I Fall?"
"2895",28,"1989",FALSE,0.862,0.862,6,-5.122,0,0.0879,0.00553,0.00808,0.122,0.812,100.293,249573,4,"Milli Vanilli","Baby Don't Forget My Number"
"2896",29,"1989",FALSE,0.522,0.441,1,-11.703,0,0.028,0.416,0,0.22,0.192,130.133,287533,4,"Martika","Toy Soldiers"
"2897",30,"1989",FALSE,0.701,0.891,2,-7.873,1,0.0446,0.185,0.0454,0.076,0.733,119.966,299073,4,"Paula Abdul","Forever Your Girl"
"2898",31,"1989",FALSE,0.518,0.417,8,-13.268,1,0.0325,0.58,0,0.0722,0.31,97.63,330267,4,"Mike & The Mechanics","Living Years"
"2899",32,"1989",FALSE,0.526,0.358,4,-7.239,0,0.0243,0.525,0,0.0942,0.383,78.988,238027,3,"The Bangles","Eternal Flame"
"2900",33,"1989",FALSE,0.95,0.836,7,-6.685,1,0.172,0.000408,8.53e-06,0.0836,0.805,125.5,265627,4,"Tone-Loc","Wild Thing"
"2901",34,"1989",FALSE,0.495,0.609,7,-9.902,1,0.0339,0.42,0,0.187,0.324,135.671,257440,4,"Bad English","When I See You Smile"
"2902",35,"1989",FALSE,0.698,0.589,11,-8.661,1,0.0261,0.18,0,0.0747,0.499,108.721,253707,4,"Cher","If I Could Turn Back Time"
"2903",36,"1989",FALSE,0.708,0.627,1,-11.155,1,0.0614,0.0113,3.13e-05,0.338,0.773,107.248,342360,4,"Neneh Cherry","Buffalo Stance - 12'' Version"
"2904",37,"1989",FALSE,0.248,0.324,9,-10.878,1,0.03,0.274,0.00946,0.113,0.116,135.786,238040,4,"Sheriff","When I'm With You"
"2905",38,"1989",FALSE,0.715,0.744,7,-10.927,0,0.0316,0.447,0.000112,0.451,0.967,130.636,229000,4,"Taylor Dayne","Don't Rush Me"
"2906",39,"1989",FALSE,0.515,0.971,7,-2.424,1,0.0405,0.00196,0,0.367,0.727,131.313,280120,4,"Bon Jovi","Born To Be My Baby"
"2907",40,"1989",FALSE,0.747,0.586,9,-10.119,0,0.0299,0.0708,8e-05,0.0427,0.901,164.718,201867,4,"Fine Young Cannibals","Good Thing"
"2908",41,"1989",FALSE,0.822,0.811,7,-8.537,0,0.0461,0.0251,0,0.0593,0.934,115.207,301373,4,"Sheena Easton","The Lover In Me"
"2909",42,"1989",FALSE,0.947,0.488,4,-15.672,1,0.131,0.0829,6.58e-05,0.0765,0.837,117.558,262400,4,"Young MC","Bust A Move"
"2910",43,"1989",FALSE,0.723,0.541,0,-14.021,1,0.0303,0.028,0.00339,0.133,0.611,131.675,322933,4,"Great White","Once Bitten Twice Shy"
"2911",44,"1989",FALSE,0.594,0.702,1,-9.894,1,0.0842,0.168,0.109,0.142,0.454,135.406,373733,4,"Prince","Batdance"
"2912",45,"1989",FALSE,0.433,0.798,1,-3.603,0,0.0805,0.0315,0.00196,0.048,0.557,168.247,212348,4,"Michael Damian","Rock On - Ver. 09"
"2913",46,"1989",FALSE,0.718,0.786,7,-6.493,1,0.0794,0.00385,0.00153,0.0388,0.691,109.191,264173,4,"Jody Watley","Real Love"
"2914",47,"1989",FALSE,0.715,0.817,5,-6.227,0,0.0532,0.0325,1.61e-06,0.851,0.865,133.858,321573,4,"The B-52's","Love Shack"
"2915",48,"1989",FALSE,0.47,0.932,1,-5.699,0,0.0777,0.00756,0.000109,0.0649,0.922,200.733,238080,4,"Bobby Brown","Every Little Step"
"2916",49,"1989",FALSE,0.764,0.551,6,-11.98,1,0.0451,0.12,0.000656,0.28,0.756,90.775,256560,4,"New Kids On The Block","Hangin' Tough"
"2917",50,"1989",FALSE,0.59,0.669,4,-9.575,0,0.0257,0.459,5.77e-06,0.127,0.43,91.471,316107,4,"Rod Stewart","My Heart Can't Tell Me No"
"2918",51,"1989",FALSE,0.7,0.569,10,-13.991,1,0.0298,0.00545,0.208,0.147,0.914,118.829,257827,4,"Love and Rockets","So Alive"
"2919",52,"1989",FALSE,0.788,0.522,0,-13.029,0,0.0578,0.0126,1.35e-06,0.0671,0.914,111.578,249960,4,"New Kids On The Block","You Got It (The Right Stuff)"
"2920",53,"1989",FALSE,0.544,0.928,11,-5.447,1,0.0488,0.00014,7.32e-06,0.976,0.342,121.054,326653,4,"Def Leppard","Armageddon It"
"2921",54,"1989",FALSE,0.572,0.914,8,-8.436,1,0.0311,0.0717,0.00776,0.319,0.838,108.991,254467,4,"Richard Marx","Satisfied"
"2922",55,"1989",FALSE,0.697,0.765,7,-9.158,1,0.0505,0.00306,0.000105,0.125,0.631,115.496,244173,4,"Madonna","Express Yourself"
"2923",56,"1989",FALSE,0.789,0.667,4,-11.867,0,0.0888,0.0032,0.00957,0.068,0.936,108.285,307200,4,"Dino","I Like It"
"2924",57,"1989",FALSE,0.518,0.952,10,-5.81,0,0.059,0.0517,0.00261,0.134,0.878,192.6,353440,4,"Donny Osmond","Soldier Of Love - 12"" Version"
"2925",58,"1989",FALSE,0.208,0.793,0,-7.232,1,0.0513,0.0114,5.67e-05,0.354,0.705,174.472,376733,4,"Tears For Fears","Sowing The Seeds Of Love"
"2926",59,"1989",FALSE,0.692,0.875,2,-4.528,1,0.0345,0.289,3.27e-05,0.0675,0.906,131.877,229600,4,"Madonna","Cherish"
"2927",60,"1989",FALSE,0.493,0.236,4,-13.638,0,0.0293,0.665,0,0.0744,0.374,130.341,258547,4,"White Lion","When The Children Cry"
"2928",61,"1989",FALSE,0.457,0.794,1,-6.624,0,0.0298,0.000384,7.26e-05,0.131,0.35,90.439,231280,4,"Skid Row","18 And Life"
"2929",62,"1989",FALSE,0.71,0.735,7,-10.548,1,0.079,0.0112,0.132,0.103,0.875,108.877,230400,4,"Duran Duran","I Don't Want Your Love"
"2930",63,"1989",FALSE,0.655,0.429,10,-12.824,1,0.0289,0.177,0,0.0643,0.528,118.732,304693,4,"38 Special","Second Chance"
"2931",64,"1989",FALSE,0.797,0.785,6,-7.523,1,0.0723,0.0712,0,0.0691,0.87,105.072,294720,4,"Karyn White","The Way You Love Me"
"2932",65,"1989",FALSE,0.986,0.787,5,-9.628,0,0.0895,0.0869,0,0.0603,0.924,117.458,248160,4,"Tone-Loc","Funky Cold Medina"
"2933",66,"1989",FALSE,0.622,0.76,0,-6.14,1,0.0366,0.0117,0.0038,0.0526,0.765,149.29,209773,4,"The Bangles","In Your Room"
"2934",67,"1989",FALSE,0.596,0.546,2,-6.251,1,0.0267,0.633,0.00381,0.0707,0.257,131.123,234280,4,"Natalie Cole","Miss You Like Crazy"
"2935",68,"1989",FALSE,0.611,0.813,9,-7.689,0,0.0279,0.339,0.898,0.224,0.822,140.112,209573,4,"The Cure","Lovesong"
"2936",69,"1989",FALSE,0.733,0.689,10,-13.001,0,0.0388,0.0503,0.00115,0.0656,0.881,111.695,337400,4,"Karyn White","Secret Rendezvous"
"2937",70,"1989",FALSE,0.536,0.571,0,-6.879,1,0.0278,0.355,0,0.0595,0.393,126.909,280933,4,"The Jeff Healey Band","Angel Eyes"
"2938",71,"1989",FALSE,0.453,0.253,6,-14.44,1,0.0313,0.705,0.000308,0.0892,0.336,120.415,356093,4,"Guns N' Roses","Patience"
"2939",72,"1989",FALSE,0.617,0.931,2,-4.814,1,0.0469,0.26,0,0.12,0.564,118.966,279027,4,"Eddie Money","Walk On Water"
"2940",73,"1989",FALSE,0.721,0.765,6,-13.036,1,0.0345,0.0344,2.83e-06,0.322,0.956,119.948,241840,4,"New Kids On The Block","Cover Girl"
"2941",74,"1989",FALSE,0.456,0.978,10,-4.869,0,0.112,0.0301,0.499,0.313,0.342,123.411,271867,4,"Guns N' Roses","Welcome To The Jungle"
"2942",75,"1989",FALSE,0.642,0.313,9,-12.248,1,0.0317,0.699,3.19e-05,0.087,0.191,131.163,293573,4,"Surface","Shower Me With Your Love"
"2943",76,"1989",FALSE,0.653,0.738,4,-10.057,1,0.0285,0.397,0,0.0931,0.929,109.322,192960,4,"R.E.M.","Stand"
"2944",77,"1989",FALSE,0.476,0.331,5,-14.884,1,0.0305,0.31,2.82e-06,0.172,0.238,130.574,283133,4,"Lita Ford","Close My Eyes Forever"
"2945",78,"1989",FALSE,0.497,0.511,1,-8.197,1,0.0275,0.275,1.16e-05,0.336,0.494,179.525,263227,4,"Tiffany","All This Time"
"2946",79,"1989",FALSE,0.514,0.335,4,-13.169,1,0.0322,0.609,0,0.0823,0.137,138.233,244360,4,"Cher","After All (Love Theme From Chances Are)"
"2947",80,"1989",FALSE,0.717,0.696,9,-11.94,1,0.0373,0.0115,6.11e-05,0.0494,0.905,146.658,358333,4,"Bobby Brown","Roni"
"2948",81,"1989",FALSE,0.436,0.966,4,-4.219,1,0.0702,0.00853,0.00158,0.351,0.608,93.88,321827,4,"Aerosmith","Love In An Elevator - Single Version"
"2949",82,"1989",FALSE,0.353,0.964,2,-3.797,1,0.0725,0.195,0,0.319,0.418,100.578,229293,4,"Bon Jovi","Lay Your Hands On Me"
"2950",83,"1989",FALSE,0.629,0.876,0,-10.141,1,0.0444,0.0864,7.72e-05,0.0431,0.363,118.01,220960,4,"When In Rome","The Promise"
"2951",84,"1989",FALSE,0.63,0.674,2,-11.697,1,0.0834,0.656,4.93e-05,0.0577,0.552,177.841,297867,4,"Edie Brickell & New Bohemians","What I Am"
"2952",85,"1989",FALSE,0.28,0.977,11,-5.488,1,0.127,0.0232,0.0158,0.138,0.472,100.409,406200,4,"Guns N' Roses","Paradise City"
"2953",86,"1989",FALSE,0.846,0.746,6,-6.902,1,0.0717,0.0136,0.000189,0.134,0.893,122.853,301387,4,"Samantha Fox","I Wanna Have Some Fun"
"2954",87,"1989",FALSE,0.655,0.83,6,-12.111,1,0.0515,0.0873,4.74e-05,0.268,0.941,118.031,196440,4,"Rick Astley","She Wants to Dance with Me"
"2955",88,"1989",FALSE,0.525,0.454,1,-14.519,0,0.0387,0.145,0,0.256,0.454,167.926,327280,4,"Vanessa Williams","Dreamin'"
"2956",89,"1989",FALSE,0.802,0.802,2,-6.709,1,0.0513,0.0608,0.000252,0.0727,0.907,116.316,241493,4,"Babyface","It's No Crime"
"2957",90,"1989",FALSE,0.313,0.893,2,-7.6,0,0.115,0.0468,0.000158,0.136,0.272,118.763,269773,4,"Alice Cooper","Poison"
"2958",91,"1989",FALSE,0.631,0.937,4,-6.15,0,0.0391,0.0464,0.00196,0.0733,0.858,116.054,216413,4,"Donna Summer","This Time I Know It's For Real"
"2959",92,"1989",FALSE,0.853,0.977,8,-4.542,1,0.0718,0.185,0.665,0.311,0.589,118.184,257520,4,"Michael Jackson","Smooth Criminal - Remastered Radio Edit"
"2960",93,"1989",FALSE,0.596,0.443,7,-16.695,1,0.0337,0.496,0.000443,0.104,0.743,92.255,280999,4,"Deon Estus","Heaven Help Me"
"2961",94,"1989",FALSE,0.696,0.561,11,-12.533,0,0.05,0.0335,2.78e-06,0.0741,0.908,77.506,289533,4,"Bobby Brown","Rock Wit'cha"
"2962",95,"1989",FALSE,0.67,0.825,3,-11.306,0,0.037,0.213,5.66e-06,0.111,0.858,119.141,286893,4,"Exposé","What You Don't Know"
"2963",96,"1989",FALSE,0.381,0.676,11,-5.693,0,0.0353,0.41,6.66e-06,0.192,0.133,148.038,244227,4,"Heart","Surrender To Me - 2000 Digital Remaster"
"2964",97,"1989",FALSE,0.624,0.424,8,-12.874,1,0.0293,0.365,9.44e-05,0.0837,0.385,116.561,318200,4,"Don Henley","The End Of The Innocence"
"2965",98,"1989",FALSE,0.678,0.47,6,-13.017,0,0.0594,0.0305,0.000283,0.0635,0.69,93.144,362600,4,"Soul II Soul","Keep On Movin' - feat. Caron Wheeler"
"2966",1,"1990",FALSE,0.679,0.657,5,-9.897,1,0.0255,0.4,0,0.0497,0.558,97.8,266867,4,"Wilson Phillips","Hold On"
"2967",2,"1990",FALSE,0.52,0.652,5,-6.655,1,0.0274,0.34,5.49e-05,0.256,0.706,80.609,258787,4,"Roxette","It Must Have Been Love"
"2968",3,"1990",FALSE,0.511,0.574,5,-7.016,1,0.0273,0.0425,2.33e-05,0.105,0.151,119.917,280040,4,"Sinéad O'Connor","Nothing Compares 2 U"
"2969",4,"1990",FALSE,0.829,0.573,6,-10.316,0,0.224,0.00216,0.00432,0.612,0.793,111.848,261853,4,"Bell Biv DeVoe","Poison"
"2970",5,"1990",FALSE,0.737,0.88,6,-6.449,1,0.0433,0.00379,0.00351,0.417,0.325,115.998,316813,4,"Madonna","Vogue"
"2971",6,"1990",FALSE,0.256,0.463,5,-10.959,1,0.0382,0.442,0,0.121,0.371,205.362,209293,3,"Mariah Carey","Vision of Love"
"2972",7,"1990",FALSE,0.792,0.411,5,-12.384,0,0.033,0.786,0.00212,0.0499,0.419,101.976,322173,4,"Phil Collins","Another Day In Paradise"
"2973",8,"1990",FALSE,0.728,0.464,1,-11.156,1,0.0605,0.0865,0,0.343,0.388,96.944,304467,4,"En Vogue","Hold On"
"2974",9,"1990",FALSE,0.603,0.939,5,-5.498,0,0.0398,0.0037,0,0.0651,0.611,144.052,281493,4,"Billy Idol","Cradle of Love"
"2975",10,"1990",FALSE,0.541,0.698,7,-6.128,1,0.0343,0.0268,1.8e-05,0.137,0.384,78.311,340000,4,"Jon Bon Jovi","Blaze Of Glory"
"2976",11,"1990",FALSE,0.722,0.777,11,-6.761,0,0.0371,0.15,0,0.378,0.708,107.804,272440,4,"Bell Biv DeVoe","Do Me!"
"2977",12,"1990",FALSE,0.539,0.592,10,-7.198,1,0.0269,0.146,0,0.15,0.189,140.538,253987,4,"Michael Bolton","How Am I Supposed to Live Without You"
"2978",13,"1990",FALSE,0.893,0.853,10,-9.171,0,0.0745,0.0164,1.77e-06,0.0512,0.706,124.608,320307,4,"Technotronic","Pump Up The Jam"
"2979",14,"1990",FALSE,0.783,0.842,1,-8.838,1,0.054,0.0337,2.57e-06,0.0473,0.933,117.79,263779,4,"Paula Abdul","Opposites Attract"
"2980",15,"1990",FALSE,0.815,0.944,1,-6.698,1,0.0513,0.0264,0.00038,0.181,0.681,115.219,283934,4,"Janet Jackson","Escapade"
"2981",16,"1990",FALSE,0.626,0.746,7,-8.832,1,0.0282,0.16,0,0.0618,0.788,102.896,310893,4,"Heart","All I Wanna Do Is Make Love To You"
"2982",17,"1990",FALSE,0.781,0.478,6,-15.427,1,0.0561,0.0849,3.93e-06,0.0877,0.961,95.992,325800,4,"Maxi Priest","Close To You"
"2983",18,"1990",FALSE,0.754,0.366,8,-10.07,1,0.0312,0.273,9.04e-05,0.106,0.469,91.147,287440,4,"Alannah Myles","Black Velvet"
"2984",19,"1990",FALSE,0.724,0.471,0,-11.143,1,0.0358,0.448,2.5e-06,0.218,0.432,97.211,295693,4,"Wilson Phillips","Release Me"
"2985",20,"1990",FALSE,0.401,0.285,11,-11.005,1,0.0327,0.657,1.13e-05,0.158,0.255,130.465,211973,4,"Linda Ronstadt","Don't Know Much [with Aaron Neville]"
"2986",21,"1990",FALSE,0.649,0.748,1,-8.693,1,0.147,0.247,3.09e-06,0.128,0.58,100.491,263333,4,"Lisa Stansfield","All Around the World"
"2987",22,"1990",FALSE,0.721,0.905,7,-4.935,1,0.052,0.00533,4.45e-05,0.338,0.733,113.983,314973,4,"Calloway","I Wanna Be Rich"
"2988",23,"1990",FALSE,0.668,0.908,10,-5.146,1,0.0439,0.0223,2.71e-06,0.335,0.856,111.874,330173,4,"Johnny Gill","Rub You The Right Way"
"2989",24,"1990",FALSE,0.785,0.91,1,-5.534,1,0.0818,0.117,0,0.0715,0.932,102.746,216187,4,"Glenn Medeiros","She Ain't Worth It - Single Version"
"2990",25,"1990",FALSE,0.493,0.453,3,-10.878,1,0.0248,0.0944,0.00467,0.1,0.197,143.725,315160,4,"Sweet Sensation","If Wishes Came True"
"2991",26,"1990",FALSE,0.752,0.729,1,-15.565,1,0.0443,0.0814,0.34,0.861,0.556,108.91,344307,4,"SNAP!","The Power"
"2992",27,"1990",FALSE,0.495,0.97,1,-0.917,1,0.055,0.00208,0,0.142,0.594,121.043,233987,4,"Nelson","(Can’t Live Without Your) Love And Affection"
"2993",28,"1990",FALSE,0.551,0.49,1,-7.811,1,0.0267,0.218,0,0.0927,0.207,146.408,278240,4,"Taylor Dayne","Love Will Lead You Back"
"2994",29,"1990",FALSE,0.708,0.681,1,-11.226,1,0.0422,0.0152,3.43e-05,0.0373,0.817,111.574,247840,4,"Jane Child","Don't Wanna Fall In Love"
"2995",30,"1990",FALSE,0.78,0.612,0,-10.872,1,0.0409,0.216,0.00433,0.457,0.711,114.414,282267,4,"Seduction","Two To Make It Right"
"2996",31,"1990",FALSE,0.703,0.517,7,-13.644,1,0.0529,0.000407,0.0969,0.0963,0.761,104.833,234067,4,"Linear","Sending All My Love"
"2997",32,"1990",TRUE,0.508,0.785,6,-12.212,1,0.0408,2e-04,0.00661,0.157,0.536,94.336,235987,4,"Poison","Unskinny Bop"
"2998",33,"1990",FALSE,0.787,0.63,0,-12.295,1,0.0609,0.0274,6.69e-06,0.161,0.882,125.347,267293,4,"New Kids On The Block","Step by Step"
"2999",34,"1990",FALSE,0.712,0.898,4,-4.893,1,0.0336,0.0485,7.76e-06,0.148,0.962,124.409,228867,4,"Roxette","Dangerous"
"3000",35,"1990",FALSE,0.711,0.967,7,-5.204,1,0.0474,0.0849,0,0.245,0.893,145.024,288400,4,"Billy Joel","We Didn't Start the Fire"
"3001",36,"1990",FALSE,0.487,0.423,2,-8.181,1,0.0243,0.658,0,0.109,0.317,88.883,253507,4,"James Ingram","I Don't Have The Heart"
"3002",37,"1990",FALSE,0.527,0.584,10,-7.965,1,0.0314,0.0878,0.000103,0.117,0.271,114.941,279413,4,"Rod Stewart","Downtown Train"
"3003",38,"1990",FALSE,0.637,0.933,1,-7.756,1,0.071,0.0566,0.093,0.561,0.689,109.111,330933,4,"Janet Jackson","Rhythm Nation"
"3004",39,"1990",FALSE,0.499,0.517,5,-9.044,1,0.0287,0.338,0,0.236,0.294,144.138,244840,4,"Tommy Page","I'll Be Your Everything"
"3005",40,"1990",FALSE,0.631,0.938,9,-5.573,1,0.0833,0.0447,7.87e-06,0.3,0.679,134.916,295133,4,"The B-52's","Roam"
"3006",41,"1990",FALSE,0.584,0.683,0,-8.756,1,0.0318,0.347,0.000931,0.248,0.574,164.094,256507,4,"Jody Watley","Everything"
"3007",42,"1990",FALSE,0.443,0.621,11,-6.796,0,0.261,0.0196,0.000674,0.397,0.518,196.029,179867,4,"Soul II Soul","Back to Life"
"3008",43,"1990",FALSE,0.578,0.405,7,-9.178,1,0.0262,0.531,0,0.0886,0.231,75.08,322760,4,"Luther Vandross","Here and Now"
"3009",44,"1990",FALSE,0.679,0.89,11,-7.076,1,0.0362,0.12,0.562,0.57,0.961,111.733,386533,4,"Janet Jackson","Alright"
"3010",45,"1990",FALSE,0.978,0.787,2,-2.79,1,0.0394,0.0023,4.6e-06,0.102,0.593,116.006,254467,4,"Vanilla Ice","Ice Ice Baby"
"3011",46,"1990",FALSE,0.763,0.822,7,-6.074,1,0.076,0.00313,0.000145,0.0842,0.525,97.515,248520,4,"Milli Vanilli","Blame It on the Rain"
"3012",47,"1990",FALSE,0.775,0.378,6,-14.892,0,0.102,0.207,5.3e-06,0.107,0.851,144.16,282800,4,"MC Hammer","Have You Seen Her"
"3013",48,"1990",FALSE,0.764,0.835,5,-7.556,1,0.0324,0.0696,1.22e-05,0.0828,0.974,121.341,263040,4,"Taylor Dayne","With Every Beat Of My Heart"
"3014",49,"1990",FALSE,0.203,0.414,5,-12.287,0,0.0297,0.615,0.0158,0.142,0.0626,78.935,332742,4,"Janet Jackson","Come Back To Me"
"3015",50,"1990",FALSE,0.834,0.871,10,-6.972,0,0.0821,0.15,0.0721,0.287,0.824,110.294,225840,4,"Michel'le","No More Lies"
"3016",51,"1990",FALSE,0.576,0.574,10,-16.467,1,0.0358,0.0372,0.00305,0.106,0.244,127.935,281667,4,"George Michael","Praying For Time"
"3017",52,"1990",FALSE,0.352,0.867,0,-4.379,0,0.0452,0.0892,0,0.153,0.668,205.832,234840,4,"Michael Bolton","How Can We Be Lovers"
"3018",53,"1990",FALSE,0.679,0.567,5,-5.714,1,0.0251,0.142,0.0127,0.075,0.549,93.052,277507,4,"Phil Collins","Do You Remember"
"3019",54,"1990",FALSE,0.729,0.559,8,-12.332,0,0.0407,0.111,0,0.0603,0.811,141.948,275776,4,"After 7","Ready Or Not"
"3020",55,"1990",FALSE,0.867,0.517,11,-13.222,0,0.0875,0.00456,0.000339,0.0864,0.863,133.148,257360,4,"MC Hammer","U Can't Touch This"
"3021",56,"1990",FALSE,0.529,0.474,8,-10.272,1,0.0282,0.318,0.0064,0.22,0.374,125.893,327827,4,"Phil Collins","I Wish It Would Rain Down"
"3022",57,"1990",FALSE,0.742,0.753,0,-5.782,1,0.0262,0.143,3.81e-05,0.123,0.882,121.519,290760,4,"Lou Gramm","Just Between You And Me"
"3023",58,"1990",FALSE,0.671,0.779,5,-7.29,0,0.0268,0.135,0.0166,0.173,0.894,114.634,291373,4,"Phil Collins","Something Happened On The Way To Heaven"
"3024",59,"1990",FALSE,0.709,0.912,4,-7.157,0,0.0439,0.131,0.00142,0.213,0.655,114.964,290573,4,"Janet Jackson","Black Cat"
"3025",60,"1990",FALSE,0.734,0.819,0,-11.848,0,0.0381,0.212,1.21e-05,0.197,0.825,97.047,247877,4,"After 7","Can't Stop"
